45/93.pickle,21730,10559,4.524687767028809
45/6.pickle,24334,11900,4.831372976303101
45/99.pickle,35921,17193,7.319737195968628
45/42.pickle,215890,103700,43.012004137039185
45/82.pickle,1794550,841315,382.35795998573303
45/91.pickle,2157638,1000001,455.3380410671234
45/87.pickle,3458,1665,0.7034749984741211
45/27.pickle,2077921,1000001,431.9963729381561
45/97.pickle,393328,192561,81.57594203948975
45/18.pickle,15265,7503,2.919236183166504
45/80.pickle,36585,17898,7.19345498085022
45/14.pickle,263812,125392,54.60654592514038
45/69.pickle,78984,38908,15.504588603973389
45/89.pickle,21786,10482,4.210653066635132
45/29.pickle,71725,34436,14.66825795173645
45/32.pickle,38286,18569,7.399163246154785
45/26.pickle,2979,1492,0.606442928314209
45/68.pickle,21454,10466,4.667126178741455
45/45.pickle,261120,124892,53.37278699874878
45/48.pickle,19987,9607,4.168142080307007
45/53.pickle,23892,11419,5.025405168533325
45/0.pickle,37400,18337,7.329141855239868
45/71.pickle,52474,25646,10.498631000518799
45/44.pickle,655566,315499,136.17061614990234
45/76.pickle,1249248,588190,265.8121922016144
45/23.pickle,161872,79029,32.632442235946655
45/46.pickle,365175,172438,79.5344250202179
45/50.pickle,94245,45724,18.746434211730957
45/51.pickle,74152,35951,15.422668695449829
45/24.pickle,76179,35998,15.651808023452759
45/77.pickle,760440,366017,158.30593872070312
45/81.pickle,410803,197643,85.31569290161133
45/72.pickle,267232,127377,54.8372597694397
45/62.pickle,107912,52704,21.207526922225952
45/43.pickle,187636,90414,39.01541018486023
45/12.pickle,145469,69535,29.38616108894348
45/86.pickle,253131,121627,51.25662899017334
45/16.pickle,25162,12563,5.240752935409546
45/92.pickle,249242,117995,47.74902606010437
45/98.pickle,720974,341842,154.30556201934814
45/4.pickle,178797,84651,36.69034790992737
45/2.pickle,7546,3788,1.5088541507720947
45/90.pickle,9698,4768,1.867133378982544
45/78.pickle,1459072,684779,313.1938338279724
45/75.pickle,2293,1147,0.5326018333435059
45/88.pickle,267666,129104,54.68162989616394
45/7.pickle,223290,109806,44.995919942855835
45/58.pickle,854680,402290,179.64192605018616
45/22.pickle,2125350,1000001,455.0500829219818
45/21.pickle,494801,237851,102.39008402824402
45/94.pickle,388326,186810,80.39049220085144
45/28.pickle,22511,11045,4.439457654953003
45/9.pickle,110820,52892,22.0212242603302
45/34.pickle,6116,3078,1.2067530155181885
45/84.pickle,42542,20629,8.291919946670532
45/8.pickle,58266,28293,12.541531085968018
45/30.pickle,361093,170413,74.59401297569275
45/49.pickle,468315,217711,99.33967995643616
45/63.pickle,266958,129419,54.87197804450989
45/25.pickle,46166,22310,9.110619068145752
45/35.pickle,3615,1762,0.736069917678833
45/52.pickle,72106,34968,15.556616067886353
45/10.pickle,15249,7387,2.9664347171783447
45/60.pickle,493757,238286,101.87406396865845
45/37.pickle,2151599,1000001,457.2260727882385
45/64.pickle,107817,52344,21.51112723350525
45/56.pickle,188591,89020,39.285664081573486
45/1.pickle,126878,61129,25.941046953201294
45/57.pickle,856796,408036,175.89682412147522
45/40.pickle,13254,6573,2.7610771656036377
45/66.pickle,128174,61179,26.24455499649048
45/19.pickle,68508,32975,13.458347082138062
45/55.pickle,2099427,1000001,443.30570125579834
45/73.pickle,115481,56117,22.872699737548828
45/47.pickle,2147959,1000001,509.4106938838959
45/59.pickle,21943,10716,4.440129995346069
45/13.pickle,340614,163201,69.8264651298523
45/20.pickle,149785,72718,30.658775091171265
45/5.pickle,478001,232372,99.03608393669128
45/17.pickle,64953,31686,13.779973030090332
45/85.pickle,109855,53094,22.607580184936523
45/79.pickle,294641,142113,60.793943881988525
45/54.pickle,26430,12631,4.4729063510894775
45/70.pickle,8254,4032,1.472581148147583
45/96.pickle,47367,23596,8.9131920337677
45/11.pickle,73858,35392,14.363927841186523
45/15.pickle,244021,117546,43.97310996055603
45/95.pickle,225212,108139,39.246904134750366
45/33.pickle,12923,6266,2.3724188804626465
45/36.pickle,2010321,945582,364.7895438671112
45/31.pickle,329681,157537,56.71839690208435
45/38.pickle,1099973,519855,192.4070761203766
45/3.pickle,460634,219239,77.77529692649841
45/83.pickle,357879,172002,61.69830393791199
45/41.pickle,77655,37764,13.025715112686157
45/39.pickle,6380,3118,0.9803059101104736
45/74.pickle,509747,246371,81.58231210708618
45/65.pickle,41686,20196,5.811853885650635
45/61.pickle,1874623,890408,266.23083901405334
45/67.pickle,2065035,973268,293.617800951004
